# Low laser noise (LLN): injected common phase noise std. dev. 0 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_0.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 0.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
17491,162704.616,3.744525,0.803493,0.766340
17492,162710.959,3.998391,0.579422,0.532938
17493,162717.349,5.711987,0.444904,0.471340
17494,162720.543,3.300259,0.917484,0.906506
17495,162723.755,3.490659,0.889506,0.884764
17496,162726.934,5.204254,0.114014,0.131847
17497,162730.113,0.000000,0.869078,0.887691
17498,162733.324,3.173326,0.894177,0.887859
17499,162742.877,1.015464,0.483565,0.436649
17500,162746.040,5.140788,0.136366,0.156571
17501,162755.594,1.650129,0.136939,0.118014
17502,162771.508,1.586663,0.129911,0.124458
17503,162784.270,5.585054,0.319017,0.398317
17504,162793.840,6.092786,0.750926,0.786511
17505,162797.004,4.442656,0.278630,0.252992
17506,162806.573,1.142397,0.407577,0.378912
17507,162809.784,3.109859,0.832321,0.844779
17508,162822.613,4.633056,0.123775,0.103707
17509,162828.986,5.458121,0.336600,0.361119
17510,162832.181,0.253866,0.920462,0.921697
17511,162835.377,5.521587,0.350132,0.360641
17512,162848.173,3.427192,0.906364,0.875622
17513,162854.531,3.617592,0.856879,0.832560
17514,162860.922,4.315723,0.370398,0.350452
17515,162864.086,5.013855,0.082553,0.084331
17516,162867.264,5.267721,0.180126,0.194012
17517,162873.686,2.919460,0.673984,0.718098
17518,162876.865,5.394654,0.209126,0.235429
17519,162880.013,4.188790,0.499984,0.445859
17520,162883.224,0.190400,0.916658,0.905028
17521,162889.662,1.015464,0.506540,0.451507
17522,162892.841,2.792527,0.635439,0.664326
17523,162896.052,5.140788,0.108186,0.157005
17524,162902.411,2.284795,0.265549,0.287587
17525,162905.590,2.855993,0.693826,0.725013
17526,162911.948,2.982926,0.768557,0.809937
17527,162915.127,5.711987,0.562340,0.605242
17528,162921.453,0.000000,0.817636,0.835308
17529,162927.843,4.950388,0.084763,0.072536
17530,162931.038,5.775453,0.483959,0.518658
17531,162940.608,0.380799,0.919092,0.886783
17532,162943.787,0.571199,0.854580,0.807029
17533,162946.966,1.078931,0.573571,0.525476
17534,162953.324,4.506123,0.234062,0.196398
17535,162956.504,1.396263,0.244286,0.211157
17536,162966.088,0.761598,0.617156,0.582674
17537,162975.674,5.965853,0.689147,0.710386
17538,162982.081,4.569589,0.166522,0.149617
17539,162985.275,1.903996,0.086169,0.105392
17540,162994.846,6.283185,0.755911,0.789822
17541,163004.383,0.507732,0.891383,0.867178
17542,163007.561,4.886922,0.074527,0.072714
17543,163017.147,3.109859,0.870206,0.874859
17544,163020.358,6.092786,0.759668,0.764111
17545,163023.537,0.253866,0.928280,0.925020
17546,163029.943,4.442656,0.410639,0.366438
17547,163033.140,1.777063,0.096331,0.117644
17548,163042.709,5.521587,0.283051,0.312313
17549,163045.871,3.490659,0.903537,0.900860
17550,163058.572,5.838920,0.559921,0.598683
17551,163061.767,3.363725,0.903897,0.906064
17552,163064.946,4.759989,0.112600,0.101380
17553,163068.126,1.650129,0.110465,0.103047
17554,163077.631,3.998391,0.567092,0.531968
17555,163080.794,0.825065,0.664658,0.614109
17556,163090.332,2.411728,0.350775,0.397019
17557,163099.869,6.156252,0.737438,0.767367
17558,163109.423,0.126933,0.919709,0.905788
17559,163128.561,4.379190,0.261061,0.256352
17560,163131.757,4.125324,0.498242,0.464868
17561,163147.700,2.538661,0.446266,0.502708
17562,163150.912,1.269330,0.387778,0.358431
17563,163157.285,3.744525,0.794979,0.754891
17564,163160.497,4.823455,0.098999,0.098436
17565,163163.677,1.332797,0.410081,0.377439
17566,163166.855,1.142397,0.424834,0.370577
17567,163170.051,2.602127,0.543314,0.599187
17568,163173.229,6.219719,0.797616,0.830642
17569,163176.424,3.236792,0.890437,0.900995
17570,163189.124,1.967462,0.098908,0.102254
17571,163192.308,0.634665,0.836958,0.801331
17572,163208.232,5.077321,0.178797,0.204219
17573,163214.591,4.696522,0.141945,0.135777
17574,163217.784,0.063467,0.910766,0.912716
17575,163220.964,4.061857,0.566719,0.514882
17576,163227.356,1.840529,0.101652,0.102937
17577,163236.908,2.157862,0.147301,0.183297
17578,163262.405,2.729060,0.587754,0.635440
17579,163275.217,5.648520,0.376749,0.405964
17580,163281.591,4.252257,0.263212,0.232184
17581,163284.754,3.807991,0.824170,0.803371
17582,163297.487,3.681058,0.823664,0.777940
17583,163300.650,1.586663,0.096691,0.087412
17584,163303.815,0.698132,0.719773,0.682144
17585,163306.977,5.585054,0.295811,0.338015
17586,163310.140,3.173326,0.892374,0.897476
17587,163319.725,5.458121,0.239089,0.269201
17588,163322.904,2.094395,0.220307,0.272320
17589,163335.685,2.665594,0.626071,0.652791
17590,163342.059,2.030929,0.136090,0.168881
17591,163345.222,0.951998,0.519952,0.482936
17592,163348.417,0.444266,0.886698,0.848426
17593,163351.612,3.046393,0.848592,0.867456
17594,163354.779,5.331188,0.212606,0.237645
17595,163361.134,3.554125,0.848420,0.813979
17596,163373.835,0.317333,0.882872,0.861522
17597,163376.998,2.475194,0.443810,0.491350
17598,163380.163,1.523196,0.163805,0.143185
17599,163383.324,1.459730,0.155648,0.126772
17600,163399.252,4.633056,0.191686,0.164375
17601,163402.447,5.204254,0.160561,0.195363
17602,163405.642,5.902386,0.553951,0.593001
17603,163415.243,3.300259,0.893680,0.891180
17604,163421.666,3.871458,0.753338,0.738178
17605,163434.416,3.934924,0.827105,0.792671
17606,163437.610,2.221328,0.390984,0.417933
17607,163453.554,6.029319,0.699355,0.743504
17608,163459.945,0.888531,0.508509,0.479942
17609,163463.122,1.205864,0.356871,0.320670
17610,163466.285,1.713596,0.113910,0.127595
17611,163482.277,2.348261,0.344537,0.380532
17612,163488.651,6.283185,0.856779,0.855452
17613,163491.815,0.063467,0.918831,0.917528
17614,163494.998,4.950388,0.123031,0.142392
17615,163501.384,1.713596,0.086483,0.088982
17616,163504.547,0.317333,0.890462,0.873057
17617,163510.925,0.888531,0.636448,0.601873
17618,163514.164,5.902386,0.643843,0.676178
17619,163517.359,4.442656,0.263279,0.241803
17620,163526.960,4.696522,0.126265,0.107907
17621,163530.140,4.886922,0.114728,0.095626
17622,163533.335,5.648520,0.372664,0.402632
17623,163536.498,5.965853,0.653670,0.685721
17624,163542.842,4.315723,0.227665,0.198250
17625,163546.035,6.156252,0.785104,0.811457
17626,163568.209,1.650129,0.085523,0.114884
17627,163571.421,0.000000,0.865879,0.879947
17628,163577.811,5.458121,0.287809,0.314076
17629,163587.348,1.459730,0.194556,0.162079
17630,163590.559,1.840529,0.074579,0.086552
17631,163606.488,3.173326,0.909350,0.906800
17632,163609.683,1.142397,0.343539,0.306280
17633,163612.862,2.284795,0.323391,0.365026
17634,163619.268,2.348261,0.340521,0.400376
17635,163622.448,2.411728,0.371991,0.418413
17636,163635.196,4.252257,0.432713,0.404383
17637,163638.407,1.205864,0.356970,0.325704
17638,163641.587,1.586663,0.096564,0.081989
17639,163654.399,3.998391,0.606214,0.557916
17640,163660.757,5.204254,0.105270,0.133306
17641,163679.816,2.729060,0.525130,0.568378
17642,163689.417,3.109859,0.845687,0.872255
17643,163692.581,3.617592,0.893681,0.867044
17644,163695.904,6.219719,0.860241,0.874001
17645,163702.294,6.092786,0.784112,0.805605
17646,163711.863,5.838920,0.662887,0.678925
17647,163718.206,3.046393,0.812010,0.839959
17648,163721.384,5.711987,0.415635,0.433971
17649,163724.596,2.538661,0.445545,0.492701
17650,163737.392,1.332797,0.296408,0.244177
17651,163740.571,3.807991,0.778209,0.752084
17652,163746.929,3.300259,0.911420,0.919885
17653,163750.126,4.569589,0.168493,0.141041
17654,163753.288,0.698132,0.769171,0.740111
17655,163766.068,1.523196,0.128336,0.116357
17656,163772.442,0.253866,0.916620,0.907145
17657,163775.606,0.507732,0.834700,0.813351
17658,163781.995,2.665594,0.607157,0.640567
17659,163788.370,0.126933,0.936410,0.927919
17660,163804.281,2.030929,0.123934,0.141250
17661,163807.461,2.157862,0.164757,0.191036
17662,163810.656,0.571199,0.848049,0.815327
17663,163813.851,4.061857,0.598049,0.520194
17664,163820.225,4.506123,0.215747,0.204290
17665,163829.795,3.490659,0.901501,0.895132
17666,163832.990,0.190400,0.907808,0.909918
17667,163836.168,1.967462,0.092509,0.119501
17668,163842.543,1.015464,0.471518,0.450395
17669,163848.917,1.269330,0.365147,0.337911
17670,163855.243,3.934924,0.653330,0.597914
17671,163858.439,4.188790,0.534579,0.493573
17672,163864.797,1.078931,0.500705,0.445673
17673,163874.385,3.554125,0.872886,0.840412
17674,163880.757,3.363725,0.918349,0.890544
17675,163883.952,3.236792,0.897290,0.897844
17676,163893.457,1.903996,0.093409,0.109317
17677,163909.466,0.444266,0.889157,0.854850
17678,163922.181,0.380799,0.907413,0.875104
17679,163925.344,2.855993,0.741883,0.783109
17680,163931.671,0.634665,0.800388,0.770346
17681,163941.240,4.823455,0.097300,0.098532
17682,163950.842,4.125324,0.482797,0.460232
17683,163960.458,5.521587,0.332494,0.346122
17684,163966.834,5.267721,0.152128,0.168923
17685,163973.160,5.331188,0.158100,0.183435
17686,163982.761,2.919460,0.762411,0.801120
17687,163998.705,5.394654,0.253332,0.284411
17688,164001.868,0.825065,0.620775,0.569069
17689,164005.080,0.951998,0.576323,0.532571
17690,164008.258,6.029319,0.710328,0.744925
17691,164014.664,2.792527,0.588295,0.634992
17692,164021.023,4.633056,0.166747,0.134925
17693,164027.366,2.094395,0.162482,0.190585
17694,164033.707,5.013855,0.088504,0.103838
17695,164040.098,1.396263,0.217656,0.178216
17696,164049.639,4.379190,0.334043,0.296683
17697,164056.041,5.585054,0.373166,0.411052
17698,164062.367,2.221328,0.169794,0.192436
17699,164065.532,0.761598,0.757814,0.707432
17700,164068.710,2.475194,0.424255,0.452726
17701,164071.907,1.777063,0.075428,0.072794
17702,164081.443,4.759989,0.075985,0.085679
17703,164084.606,3.427192,0.913305,0.910986
17704,164087.803,5.775453,0.541138,0.564381
17705,164090.996,5.140788,0.113844,0.127403
17706,164097.338,3.681058,0.823199,0.786519
17707,164100.518,3.871458,0.688363,0.639438
17708,164103.698,2.602127,0.527943,0.577716
17709,164106.876,5.077321,0.099065,0.119223
17710,164110.086,3.744525,0.783940,0.730838
17711,164113.266,2.982926,0.752633,0.774364
17712,164122.819,0.951998,0.593927,0.540938
17713,164126.014,0.063467,0.911685,0.914459
17714,164132.340,5.204254,0.133338,0.132989
17715,164145.089,0.507732,0.812582,0.774730
17716,164148.285,1.903996,0.093179,0.101303
17717,164154.659,2.919460,0.755242,0.776785
17718,164157.838,5.711987,0.482771,0.545581
17719,164161.016,3.681058,0.795244,0.755672
17720,164167.407,3.998391,0.585630,0.549547
17721,164176.992,5.775453,0.488806,0.522105
17722,164180.187,3.871458,0.749815,0.716031
17723,164183.398,0.888531,0.549016,0.502056
17724,164186.577,4.759989,0.154026,0.138464
17725,164205.765,0.444266,0.883109,0.855153
17726,164212.107,2.729060,0.661582,0.684565
17727,164215.288,4.696522,0.114136,0.100391
17728,164224.824,3.363725,0.886466,0.903345
17729,164228.035,3.934924,0.631437,0.604854
17730,164234.379,6.029319,0.730363,0.778560
17731,164237.574,1.396263,0.257299,0.223987
17732,164240.751,3.236792,0.886028,0.890627
17733,164247.125,5.013855,0.098199,0.110074
17734,164263.069,1.269330,0.299114,0.293554
17735,164266.265,0.317333,0.914097,0.887064
17736,164269.459,1.205864,0.346808,0.307144
17737,164275.835,5.585054,0.408002,0.437992
17738,164279.013,3.554125,0.890984,0.868994
17739,164282.209,3.109859,0.864385,0.871525
17740,164291.828,4.061857,0.597307,0.546204
17741,164301.363,5.140788,0.100703,0.141647
17742,164314.100,1.840529,0.079217,0.090725
17743,164320.470,2.602127,0.461243,0.498197
17744,164323.649,0.000000,0.845039,0.880508
17745,164326.860,0.571199,0.852790,0.809590
17746,164330.055,1.650129,0.113098,0.112138
17747,164336.398,0.190400,0.920834,0.902586
17748,164339.624,0.380799,0.906385,0.882069
17749,164342.804,2.348261,0.290272,0.342799
17750,164345.983,2.538661,0.430986,0.467725
17751,164349.164,5.331188,0.193642,0.206003
17752,164352.357,2.030929,0.126804,0.167593
17753,164355.569,3.617592,0.834810,0.806993
17754,164358.763,4.442656,0.331981,0.292526
17755,164361.960,3.046393,0.859774,0.860881
17756,164374.675,1.777063,0.091437,0.104532
17757,164384.213,2.284795,0.269966,0.285845
17758,164393.751,5.521587,0.308114,0.324002
17759,164396.945,1.967462,0.124624,0.149913
17760,164400.127,3.427192,0.903081,0.896789
17761,164403.303,2.475194,0.373986,0.419469
17762,164406.466,5.394654,0.273821,0.307168
17763,164409.645,2.855993,0.749380,0.765774
17764,164412.856,2.411728,0.347643,0.385094
17765,164416.021,6.156252,0.849267,0.877221
17766,164419.230,0.698132,0.698491,0.649676
17767,164428.832,4.950388,0.087070,0.064394
17768,164435.163,1.332797,0.216116,0.196864
17769,164438.353,0.253866,0.915050,0.889482
17770,164447.956,2.665594,0.579755,0.644404
17771,164454.298,3.744525,0.821185,0.783024
17772,164470.257,0.761598,0.786540,0.740409
17773,164476.663,4.886922,0.087051,0.095184
17774,164479.842,5.077321,0.084719,0.099156
17775,164489.427,2.221328,0.251073,0.275387
17776,164505.451,5.267721,0.161589,0.205009
17777,164521.458,6.283185,0.897380,0.909010
17778,164530.996,3.173326,0.887501,0.901772
17779,164534.178,2.157862,0.181184,0.203480
17780,164537.370,1.586663,0.122160,0.095264
17781,164540.565,5.458121,0.242441,0.261293
17782,164546.971,4.569589,0.185563,0.158378
17783,164550.134,2.792527,0.627552,0.669768
17784,164556.604,4.252257,0.464644,0.405699
17785,164562.931,4.125324,0.548162,0.501894
17786,164569.353,3.807991,0.767086,0.727433
17787,164582.085,1.713596,0.089029,0.106146
17788,164585.264,2.982926,0.721947,0.766507
17789,164588.411,1.523196,0.199930,0.179131
17790,164594.770,1.015464,0.516838,0.461182
17791,164597.937,5.838920,0.592573,0.638894
17792,164620.251,4.633056,0.169671,0.140233
17793,164626.626,5.902386,0.652152,0.672824
17794,164629.772,1.078931,0.439904,0.419151
17795,164632.967,3.300259,0.893883,0.903984
17796,164645.684,3.490659,0.870810,0.849365
17797,164648.863,6.219719,0.864314,0.869946
17798,164658.418,4.823455,0.096938,0.099134
17799,164664.823,5.965853,0.764836,0.787444
17800,164680.814,5.648520,0.458760,0.512335
17801,164696.727,4.506123,0.197941,0.187390
17802,164706.263,4.315723,0.356566,0.318248
17803,164709.458,1.142397,0.446985,0.415097
17804,164712.637,0.126933,0.905960,0.908390
17805,164718.996,6.092786,0.735686,0.752022
17806,164722.191,1.459730,0.167341,0.142277
17807,164725.418,4.188790,0.471107,0.427557
17808,164728.663,0.634665,0.804091,0.779827
17809,164738.262,0.825065,0.659618,0.597334
17810,164750.978,4.379190,0.401161,0.347045
17811,164757.353,2.094395,0.181034,0.216934
17812,164760.564,1.332797,0.221184,0.204640
17813,164763.743,0.000000,0.848273,0.869497
17814,164776.507,0.951998,0.542232,0.498044
17815,164779.702,0.380799,0.893837,0.882473
17816,164786.060,2.221328,0.198896,0.245810
17817,164789.224,3.173326,0.865344,0.876190
17818,164792.408,5.140788,0.127711,0.156457
17819,164801.942,2.538661,0.454388,0.508824
17820,164805.136,1.142397,0.358924,0.320984
17821,164808.331,1.777063,0.089239,0.083961
17822,164811.510,1.713596,0.072936,0.082441
17823,164814.721,1.269330,0.319637,0.266072
17824,164821.066,2.729060,0.569868,0.636095
17825,164837.007,2.475194,0.475946,0.522139
17826,164843.397,3.807991,0.795848,0.774080
17827,164846.564,2.411728,0.390774,0.439448
17828,164856.161,5.077321,0.095128,0.119735
17829,164868.894,2.157862,0.198290,0.227619
17830,164875.300,3.681058,0.862828,0.813011
17831,164881.706,2.284795,0.217629,0.232118
17832,164891.260,0.507732,0.882307,0.846827
17833,164894.424,5.521587,0.331796,0.362255
17834,164900.801,2.602127,0.462979,0.515326
17835,164910.350,3.109859,0.861384,0.878471
17836,164913.513,0.317333,0.915193,0.899961
17837,164916.664,0.190400,0.920688,0.910174
17838,164919.856,1.903996,0.093378,0.099031
17839,164923.051,0.825065,0.654174,0.611059
17840,164942.078,4.188790,0.462286,0.427724
17841,164948.485,6.219719,0.861079,0.877491
17842,164958.070,4.886922,0.094941,0.099991
17843,164961.265,4.759989,0.100010,0.111627
17844,164967.655,4.950388,0.084961,0.104844
17845,164974.045,2.919460,0.798193,0.811608
17846,164977.208,3.934924,0.634357,0.589670
17847,164980.405,0.444266,0.835386,0.809747
17848,164986.761,3.046393,0.806390,0.830228
17849,164989.940,0.888531,0.601189,0.557408
17850,164999.494,5.775453,0.563013,0.606007
17851,165009.048,1.078931,0.429851,0.385217
17852,165012.227,5.267721,0.145825,0.180985
17853,165015.410,3.744525,0.751620,0.726220
17854,165021.764,5.331188,0.184821,0.214036
17855,165024.928,1.586663,0.137993,0.126262
17856,165028.122,5.458121,0.297682,0.345014
17857,165031.287,4.061857,0.569833,0.525854
17858,165044.114,6.029319,0.697631,0.760367
17859,165047.293,1.523196,0.132203,0.098693
17860,165050.488,2.030929,0.131927,0.140227
17861,165053.667,1.396263,0.172514,0.159506
17862,165056.878,1.840529,0.082616,0.095094
17863,165063.253,2.855993,0.703259,0.746885
17864,165069.599,0.571199,0.852964,0.809332
17865,165072.790,5.838920,0.663265,0.695695
17866,165079.164,0.126933,0.915676,0.923773
17867,165085.490,6.092786,0.802937,0.827316
17868,165091.865,4.252257,0.415204,0.370755
17869,165101.370,4.379190,0.326917,0.307376
17870,165107.712,5.711987,0.471814,0.532996
17871,165110.908,2.792527,0.686538,0.709903
17872,165133.225,3.427192,0.903520,0.889653
17873,165139.615,2.665594,0.521302,0.566935
17874,165142.795,3.236792,0.898451,0.908641
17875,165149.169,2.094395,0.157076,0.175351
17876,165161.933,4.506123,0.233242,0.199135
17877,165165.128,3.490659,0.905203,0.878531
17878,165168.323,0.634665,0.849197,0.804090
17879,165171.518,5.965853,0.670252,0.719825
17880,165174.681,4.569589,0.199063,0.192877
17881,165177.877,4.696522,0.143124,0.113743
17882,165181.088,5.585054,0.349540,0.397730
17883,165184.283,5.394654,0.219314,0.269202
17884,165187.526,4.315723,0.357954,0.319714
17885,165190.785,2.348261,0.362616,0.384818
17886,165203.535,0.063467,0.870922,0.899539
17887,165206.713,3.871458,0.711181,0.658159
17888,165209.892,5.902386,0.664292,0.695809
17889,165216.234,2.982926,0.745537,0.776561
17890,165219.416,5.204254,0.179761,0.199608
17891,165225.755,0.761598,0.749752,0.725676
17892,165228.935,4.823455,0.083326,0.088727
17893,165232.145,6.283185,0.813129,0.827422
17894,165235.324,4.125324,0.556885,0.519384
17895,165238.519,3.617592,0.884935,0.873768
17896,165260.805,6.156252,0.760756,0.797321
17897,165267.212,1.015464,0.520404,0.480340
17898,165283.204,1.650129,0.094295,0.089491
17899,165289.578,1.459730,0.160253,0.147425
17900,165295.984,1.967462,0.113226,0.143350
17901,165305.521,5.013855,0.077798,0.093957
17902,165311.880,3.998391,0.643005,0.613507
17903,165318.225,0.698132,0.742684,0.682749
17904,165321.417,3.363725,0.902780,0.906657
